,qualified_name,output_old_func,output_new_func,old_qualified_name,new_qualified_name,old_new_compare,old_compare,new_compare
10,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_TrafficDiagnostic,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '29c5b163-0c9c-423d-9e7a-0af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_TrafficDiagnostic', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_TrafficDiagnostic', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692998398, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533218795, 'name': 'Amz_TrafficDiagnostic', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>Amz_TrafficDiagnostic</em>'], 'name': ['<em>Amz_TrafficDiagnostic</em>'], 'displayText': ['<em>Amz_TrafficDiagnostic</em>'], '__hitKeywords': ['analytics', 'Explore', 'qa01', 'Traffic', 'Diagnostic', 'Amz_TrafficDiagnostic', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4735.417}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '29c5b163-0c9c-423d-9e7a-0af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_TrafficDiagnostic', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_TrafficDiagnostic', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692998398, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533218795, 'name': 'Amz_TrafficDiagnostic', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>Amz_TrafficDiagnostic</em>'], 'name': ['<em>Amz_TrafficDiagnostic</em>'], 'displayText': ['<em>Amz_TrafficDiagnostic</em>'], '__hitKeywords': ['analytics', 'Explore', 'qa01', 'Traffic', 'Diagnostic', 'Amz_TrafficDiagnostic', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4735.417}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_TrafficDiagnostic,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_TrafficDiagnostic,1,1,1
11,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_TrafficDiagnostic,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '9d313717-9077-4f61-a658-a9f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_TrafficDiagnostic', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_TrafficDiagnostic', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693539597, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684536656688, 'name': 'Amz_TrafficDiagnostic', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>Amz_TrafficDiagnostic</em>'], 'name': ['<em>Amz_TrafficDiagnostic</em>'], 'displayText': ['<em>Amz_TrafficDiagnostic</em>'], '__hitKeywords': ['analytics', 'stage', 'qa01', 'Traffic', 'Diagnostic', 'Amz_TrafficDiagnostic', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4628.566}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '9d313717-9077-4f61-a658-a9f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_TrafficDiagnostic', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_TrafficDiagnostic', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693539597, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684536656688, 'name': 'Amz_TrafficDiagnostic', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>Amz_TrafficDiagnostic</em>'], 'name': ['<em>Amz_TrafficDiagnostic</em>'], 'displayText': ['<em>Amz_TrafficDiagnostic</em>'], '__hitKeywords': ['analytics', 'stage', 'qa01', 'Traffic', 'Diagnostic', 'Amz_TrafficDiagnostic', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4628.566}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_TrafficDiagnostic,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_TrafficDiagnostic,1,1,1
12,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_XrefUpc,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'c68569dd-6da4-4566-a324-f2f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_XrefUpc', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_XrefUpc', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692998398, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533220026, 'name': 'Amz_XrefUpc', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>Amz_XrefUpc</em>'], 'name': ['<em>Amz_XrefUpc</em>'], 'displayText': ['<em>Amz_XrefUpc</em>'], '__hitKeywords': ['analytics', 'Amz_XrefUpc', 'Xref', 'Explore', 'qa01', 'Upc', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4793.1245}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'c68569dd-6da4-4566-a324-f2f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_XrefUpc', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_XrefUpc', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692998398, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533220026, 'name': 'Amz_XrefUpc', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>Amz_XrefUpc</em>'], 'name': ['<em>Amz_XrefUpc</em>'], 'displayText': ['<em>Amz_XrefUpc</em>'], '__hitKeywords': ['analytics', 'Amz_XrefUpc', 'Xref', 'Explore', 'qa01', 'Upc', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4793.1245}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_XrefUpc,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/Amz_XrefUpc,1,1,1
13,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_XrefUpc,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '71618729-52f6-472f-8cc8-fbf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_XrefUpc', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_XrefUpc', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693719988, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540612645, 'name': 'Amz_XrefUpc', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>Amz_XrefUpc</em>'], 'name': ['<em>Amz_XrefUpc</em>'], 'displayText': ['<em>Amz_XrefUpc</em>'], '__hitKeywords': ['analytics', 'Amz_XrefUpc', 'Xref', 'stage', 'qa01', 'Upc', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4656.503}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '71618729-52f6-472f-8cc8-fbf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'Amz_XrefUpc', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_XrefUpc', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693719988, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540612645, 'name': 'Amz_XrefUpc', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>Amz_XrefUpc</em>'], 'name': ['<em>Amz_XrefUpc</em>'], 'displayText': ['<em>Amz_XrefUpc</em>'], '__hitKeywords': ['analytics', 'Amz_XrefUpc', 'Xref', 'stage', 'qa01', 'Upc', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4656.503}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_XrefUpc,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/Amz_XrefUpc,1,1,1
14,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzFactDaily,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2c8ba185-72ec-4f89-9d45-c2f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzFactDaily', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzFactDaily', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692638630, 'classification': ['Transactional Table', 'MICROSOFT.PERSONAL.GENDER'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533392874, 'name': 'AmzFactDaily', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzFactDaily</em>'], 'name': ['<em>AmzFactDaily</em>'], 'displayText': ['<em>AmzFactDaily</em>'], '__hitKeywords': ['analytics', 'Daily', 'Explore', 'qa01', 'AmzFactDaily', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Amz']}, '@search.score': 4422.919}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2c8ba185-72ec-4f89-9d45-c2f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzFactDaily', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzFactDaily', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692638630, 'classification': ['Transactional Table', 'MICROSOFT.PERSONAL.GENDER'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533392874, 'name': 'AmzFactDaily', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzFactDaily</em>'], 'name': ['<em>AmzFactDaily</em>'], 'displayText': ['<em>AmzFactDaily</em>'], '__hitKeywords': ['analytics', 'Daily', 'Explore', 'qa01', 'AmzFactDaily', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Amz']}, '@search.score': 4422.919}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzFactDaily,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzFactDaily,1,1,1
15,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzFactDaily,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '895551ad-536c-409d-8649-17f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzFactDaily', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzFactDaily', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081031, 'classification': ['Transactional Table', 'MICROSOFT.PERSONAL.GENDER'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540944306, 'name': 'AmzFactDaily', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzFactDaily</em>'], 'name': ['<em>AmzFactDaily</em>'], 'displayText': ['<em>AmzFactDaily</em>'], '__hitKeywords': ['analytics', 'Daily', 'stage', 'qa01', 'AmzFactDaily', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Amz']}, '@search.score': 4276.339}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '895551ad-536c-409d-8649-17f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzFactDaily', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzFactDaily', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081031, 'classification': ['Transactional Table', 'MICROSOFT.PERSONAL.GENDER'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540944306, 'name': 'AmzFactDaily', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzFactDaily</em>'], 'name': ['<em>AmzFactDaily</em>'], 'displayText': ['<em>AmzFactDaily</em>'], '__hitKeywords': ['analytics', 'Daily', 'stage', 'qa01', 'AmzFactDaily', 'hbiqa01dw', 'dwsrv.database.windows.net', 'Fact', 'mssql', 'hbi', 'Amz']}, '@search.score': 4276.339}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzFactDaily,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzFactDaily,1,1,1
16,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzPurchaseOrders,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'e5347fda-0a52-4f99-abd8-c5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzPurchaseOrders', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzPurchaseOrders', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081042, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684541306422, 'name': 'AmzPurchaseOrders', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzPurchaseOrders</em>'], 'name': ['<em>AmzPurchaseOrders</em>'], 'displayText': ['<em>AmzPurchaseOrders</em>'], '__hitKeywords': ['analytics', 'Orders', 'Purchase', 'stage', 'AmzPurchaseOrders', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4233.856}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'e5347fda-0a52-4f99-abd8-c5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzPurchaseOrders', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzPurchaseOrders', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081042, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684541306422, 'name': 'AmzPurchaseOrders', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzPurchaseOrders</em>'], 'name': ['<em>AmzPurchaseOrders</em>'], 'displayText': ['<em>AmzPurchaseOrders</em>'], '__hitKeywords': ['analytics', 'Orders', 'Purchase', 'stage', 'AmzPurchaseOrders', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4233.856}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzPurchaseOrders,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzPurchaseOrders,1,1,1
17,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzPurchaseOrders,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '462f8e2d-a8d5-40cc-af07-33f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzPurchaseOrders', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzPurchaseOrders', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693359212, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533220026, 'name': 'AmzPurchaseOrders', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzPurchaseOrders</em>'], 'name': ['<em>AmzPurchaseOrders</em>'], 'displayText': ['<em>AmzPurchaseOrders</em>'], '__hitKeywords': ['analytics', 'Orders', 'Purchase', 'Explore', 'AmzPurchaseOrders', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4388.216}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '462f8e2d-a8d5-40cc-af07-33f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzPurchaseOrders', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzPurchaseOrders', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693359212, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533220026, 'name': 'AmzPurchaseOrders', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzPurchaseOrders</em>'], 'name': ['<em>AmzPurchaseOrders</em>'], 'displayText': ['<em>AmzPurchaseOrders</em>'], '__hitKeywords': ['analytics', 'Orders', 'Purchase', 'Explore', 'AmzPurchaseOrders', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4388.216}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzPurchaseOrders,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzPurchaseOrders,1,1,1
18,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzRates,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'b67d0088-de3e-4854-8711-26f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzRates', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzRates', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693720012, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684536651544, 'name': 'AmzRates', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzRates</em>'], 'name': ['<em>AmzRates</em>'], 'displayText': ['<em>AmzRates</em>'], '__hitKeywords': ['analytics', 'AmzRates', 'Rates', 'stage', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4106.7515}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'b67d0088-de3e-4854-8711-26f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzRates', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzRates', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712693720012, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684536651544, 'name': 'AmzRates', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>AmzRates</em>'], 'name': ['<em>AmzRates</em>'], 'displayText': ['<em>AmzRates</em>'], '__hitKeywords': ['analytics', 'AmzRates', 'Rates', 'stage', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4106.7515}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzRates,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/AmzRates,1,1,1
19,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzRates,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'bee7122d-fb6c-4e60-810a-0cf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzRates', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzRates', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692637637, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533218795, 'name': 'AmzRates', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzRates</em>'], 'name': ['<em>AmzRates</em>'], 'displayText': ['<em>AmzRates</em>'], '__hitKeywords': ['analytics', 'AmzRates', 'Rates', 'Explore', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4275.026}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'bee7122d-fb6c-4e60-810a-0cf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'AmzRates', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzRates', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692637637, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533218795, 'name': 'AmzRates', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Explore</em>/<em>AmzRates</em>'], 'name': ['<em>AmzRates</em>'], 'displayText': ['<em>AmzRates</em>'], '__hitKeywords': ['analytics', 'AmzRates', 'Rates', 'Explore', 'qa01', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Amz']}, '@search.score': 4275.026}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzRates,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Explore/AmzRates,1,1,1
